Date,Year,Temp Avg (°C),Precipitation (mm),Windspeed (km/h),Humidity (%),Temp Avg (°C)_norm,Precipitation (mm)_norm,Windspeed (km/h)_norm,Humidity (%)_norm,Qty (Sales)_BRUSHETTA CLASSICA - 2502,Qty (Sales)_FOC ROSEMARY - 7512,Qty (Sales)_LASAGNE - 3513,Qty (Sales)_MOZZARELLA FRITTA - 2003,Qty (Sales)_NONNAS BURGER - 6502,Qty (Sales)_ONION RINGS - 7507,Qty (Sales)_PENNE ARRABBIATA - 3500,Qty (Sales)_PENNE CON POLLO - 3507,Qty (Sales)_PENNE SALSICCIA - 3506,Qty (Sales)_PZ MARGHERITA - 4500,Qty (Sales)_PZ MESSICANA - 4504,Qty (Sales)_RIBEYE STEAK - 6501,Qty (Sales)_SKINNY FRIES - 7510,Qty (Sales)_SPAG BOLGNESE - 3504,Qty (Sales)_SPAG CARBONARA - 3503,Qty (Sales)_SPAG POMODORO - 3502,Qty (Sales)_TA FOC ROSE - 25600,Qty (Sales)_TA LASAGNE - 25200,Qty (Sales)_TA MARG PZ - 25300,Qty (Sales)_TA NONNAS BURGER - 25106,Qty (Sales)_TA PENNE ARRABBIATA - 25208,Qty (Sales)_TA PENNE POLLO - 25206,Qty (Sales)_TA PENNE SALSICCIA - 25204,Qty (Sales)_TA SKINNY FRIES - 25505,Qty (Sales)_TA SPAG BOLOGNESE - 25203,Qty (Sales)_TA SPAG CARBONARA - 25202,Qty (Sales)_TA SPAG POMODORO - 25209,Gross Rev._BRUSHETTA CLASSICA - 2502,Gross Rev._FOC ROSEMARY - 7512,Gross Rev._LASAGNE - 3513,Gross Rev._MOZZARELLA FRITTA - 2003,Gross Rev._NONNAS BURGER - 6502,Gross Rev._ONION RINGS - 7507,Gross Rev._PENNE ARRABBIATA - 3500,Gross Rev._PENNE CON POLLO - 3507,Gross Rev._PENNE SALSICCIA - 3506,Gross Rev._PZ MARGHERITA - 4500,Gross Rev._PZ MESSICANA - 4504,Gross Rev._RIBEYE STEAK - 6501,Gross Rev._SKINNY FRIES - 7510,Gross Rev._SPAG BOLGNESE - 3504,Gross Rev._SPAG CARBONARA - 3503,Gross Rev._SPAG POMODORO - 3502,Gross Rev._TA FOC ROSE - 25600,Gross Rev._TA LASAGNE - 25200,Gross Rev._TA MARG PZ - 25300,Gross Rev._TA NONNAS BURGER - 25106,Gross Rev._TA PENNE ARRABBIATA - 25208,Gross Rev._TA PENNE POLLO - 25206,Gross Rev._TA PENNE SALSICCIA - 25204,Gross Rev._TA SKINNY FRIES - 25505,Gross Rev._TA SPAG BOLOGNESE - 25203,Gross Rev._TA SPAG CARBONARA - 25202,Gross Rev._TA SPAG POMODORO - 25209,Net Rev._BRUSHETTA CLASSICA - 2502,Net Rev._FOC ROSEMARY - 7512,Net Rev._LASAGNE - 3513,Net Rev._MOZZARELLA FRITTA - 2003,Net Rev._NONNAS BURGER - 6502,Net Rev._ONION RINGS - 7507,Net Rev._PENNE ARRABBIATA - 3500,Net Rev._PENNE CON POLLO - 3507,Net Rev._PENNE SALSICCIA - 3506,Net Rev._PZ MARGHERITA - 4500,Net Rev._PZ MESSICANA - 4504,Net Rev._RIBEYE STEAK - 6501,Net Rev._SKINNY FRIES - 7510,Net Rev._SPAG BOLGNESE - 3504,Net Rev._SPAG CARBONARA - 3503,Net Rev._SPAG POMODORO - 3502,Net Rev._TA FOC ROSE - 25600,Net Rev._TA LASAGNE - 25200,Net Rev._TA MARG PZ - 25300,Net Rev._TA NONNAS BURGER - 25106,Net Rev._TA PENNE ARRABBIATA - 25208,Net Rev._TA PENNE POLLO - 25206,Net Rev._TA PENNE SALSICCIA - 25204,Net Rev._TA SKINNY FRIES - 25505,Net Rev._TA SPAG BOLOGNESE - 25203,Net Rev._TA SPAG CARBONARA - 25202,Net Rev._TA SPAG POMODORO - 25209,Day of the Week_Friday,Day of the Week_Monday,Day of the Week_Saturday,Day of the Week_Sunday,Day of the Week_Thursday,Day of the Week_Tuesday,Day of the Week_Wednesday,Is_Holiday,Is_Weekend,Month,Quarter,Dish_Type_Side,Dish_Type_Starter,Total_Daily_Sales
2022-07-16,2022,13.6,0.0,15.2,81.8,0.8281342383479913,-0.6228339260418585,-1.0336534303087597,-0.0578309746814134,16.0,2.0,11.0,20.0,9.0,0.0,8.0,12.0,17.0,7.0,3.0,1.0,20.0,0.0,9.0,4.0,1.0,0.0,14.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0,1.0,95.2,11.9,109.45,130.0,116.55,0.0,76.0,143.4,203.15,62.65,35.85,23.95,69.0,0.0,98.55,35.8,4.95,0.0,91.0,0.0,22.5,0.0,15.9,10.0,0.0,7.5,6.95,79.33,9.92,91.21,108.33,97.12,0.0,63.33,119.5,169.29,52.21,29.88,19.96,57.5,0.0,82.12,29.83,4.12,0.0,75.83,0.0,18.75,0.0,13.25,8.33,0.0,6.25,5.79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,7,3,0,0,165.0
2022-07-17,2022,18.2,0.0,22.5,73.2,1.7899087324935794,-0.6228339260418585,-0.2675422856473716,-1.1623726815567097,10.0,3.0,10.0,3.0,5.0,0.0,5.0,8.0,6.0,4.0,4.0,3.0,13.0,6.0,1.0,0.0,2.0,2.0,15.0,1.0,3.0,3.0,8.0,13.0,2.0,5.0,1.0,59.5,17.85,99.5,19.5,64.75,0.0,47.5,95.6,71.7,35.8,47.8,71.85,44.85,59.7,10.95,0.0,9.9,15.9,97.5,8.5,22.5,23.85,63.6,32.5,15.9,37.5,6.95,49.58,14.88,82.92,16.25,53.96,0.0,39.58,79.67,59.75,29.83,39.83,59.88,37.38,49.75,9.12,0.0,8.25,13.25,81.25,7.08,18.75,19.88,53.0,27.08,13.25,31.25,5.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,7,3,0,0,136.0
2022-07-18,2022,21.0,0.0,21.0,64.3,2.3753366854517637,-0.6228339260418585,-0.424962383865465,-2.3054449130904477,3.0,6.0,9.0,6.0,4.0,0.0,6.0,6.0,6.0,6.0,4.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,0.0,17.85,35.7,89.55,39.0,51.8,0.0,57.0,71.7,71.7,53.7,47.8,0.0,34.5,49.75,54.75,0.0,0.0,0.0,6.5,17.0,15.0,15.9,23.85,10.0,7.95,7.5,0.0,14.88,29.75,74.62,32.5,43.17,0.0,47.5,59.75,59.75,44.75,39.83,0.0,28.75,41.46,45.62,0.0,0.0,0.0,5.42,14.17,12.5,13.25,19.88,8.33,6.62,6.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,7,3,0,0,92.0
2022-07-19,2022,21.3,8.382,20.8,63.0,2.438061108982998,-0.5591620423348158,-0.445951730294544,-2.4724105199436903,4.0,5.0,5.0,5.0,3.0,0.0,3.0,3.0,7.0,6.0,3.0,1.0,13.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,23.8,29.75,49.75,32.5,38.85,0.0,28.5,35.85,83.65,53.7,35.85,23.95,44.85,49.75,54.75,8.95,0.0,0.0,13.0,0.0,0.0,0.0,15.9,2.5,15.9,7.5,0.0,19.83,24.79,41.46,27.08,32.38,0.0,23.75,29.88,69.71,44.75,29.88,19.96,37.38,41.46,45.62,7.46,0.0,0.0,10.83,0.0,0.0,0.0,13.25,2.08,13.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,7,3,0,0,77.0
2022-07-20,2022,16.2,0.0,25.0,74.7,1.3717459089520194,-0.6228339260418585,-0.0051754552838825,-0.9697200582645068,14.0,3.0,5.0,11.0,1.0,1.0,11.0,9.0,10.0,10.0,4.0,1.0,8.0,4.0,15.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,83.3,17.85,49.75,71.5,12.95,3.95,104.5,107.55,119.5,89.5,47.8,23.95,27.6,39.8,164.25,17.9,4.95,0.0,26.0,0.0,15.0,7.95,15.9,5.0,0.0,0.0,0.0,69.42,14.88,41.46,59.58,10.79,3.29,87.08,89.62,99.58,74.58,39.83,19.96,23.0,33.17,136.88,14.92,4.12,0.0,21.67,0.0,12.5,6.62,13.25,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,7,3,0,0,121.0
2022-07-21,2022,15.4,0.0,16.8,72.2,1.2044807795353956,-0.6228339260418585,-0.8657386588761264,-1.2908077637515116,5.0,6.0,6.0,6.0,0.0,0.0,3.0,5.0,11.0,5.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,29.75,35.7,59.7,39.0,0.0,0.0,28.5,59.75,131.45,44.75,11.95,23.95,31.05,19.9,10.95,0.0,0.0,0.0,26.0,0.0,7.5,0.0,15.9,5.0,0.0,0.0,0.0,24.79,29.75,49.75,32.5,0.0,0.0,23.75,49.79,109.54,37.29,9.96,19.96,25.88,16.58,9.12,0.0,0.0,0.0,21.67,0.0,6.25,0.0,13.25,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,7,3,0,0,70.0
2022-07-22,2022,14.4,136.6012,13.9,84.6,0.9953993677646156,0.4148248332807945,-1.170084182097774,0.3017872554640317,11.0,4.0,4.0,11.0,2.0,0.0,6.0,9.0,9.0,6.0,1.0,4.0,15.0,6.0,5.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,5.0,4.0,2.0,4.0,1.0,65.45,23.8,39.8,71.5,25.9,0.0,57.0,107.55,107.55,53.7,11.95,95.8,51.75,59.7,54.75,8.95,4.95,7.95,26.0,0.0,7.5,0.0,39.75,10.0,15.9,30.0,6.95,54.54,19.83,33.17,59.58,21.58,0.0,47.5,89.62,89.62,44.75,9.96,79.83,43.12,49.75,45.62,7.46,4.12,6.62,21.67,0.0,6.25,0.0,33.12,8.33,13.25,25.0,5.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,3,0,0,117.0
2022-07-23,2022,15.4,126.4666,23.5,91.9,1.2044807795353956,0.3378397375259157,-0.1625955535019759,1.2393633554860874,6.0,8.0,10.0,10.0,2.0,0.0,7.0,10.0,9.0,11.0,5.0,1.0,17.0,6.0,10.0,0.0,3.0,2.0,10.0,1.0,2.0,1.0,5.0,6.0,0.0,2.0,0.0,35.7,47.6,99.5,65.0,25.9,0.0,66.5,119.5,107.55,98.45,59.75,23.95,58.65,59.7,109.5,0.0,14.85,15.9,65.0,8.5,15.0,7.95,39.75,15.0,0.0,15.0,0.0,29.75,39.67,82.92,54.17,21.58,0.0,55.42,99.58,89.62,82.04,49.79,19.96,48.88,49.75,91.25,0.0,12.38,13.25,54.17,7.08,12.5,6.62,33.12,12.5,0.0,12.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,7,3,0,0,144.0
2022-07-24,2022,16.4,221.3864,32.0,91.2,1.413562191306175,1.058875584232638,0.7294516697338868,1.1494587979497255,7.0,2.0,9.0,9.0,3.0,1.0,6.0,12.0,14.0,5.0,4.0,4.0,14.0,5.0,12.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,6.0,2.0,1.0,0.0,41.65,11.9,89.55,58.5,38.85,3.95,57.0,143.4,167.3,44.75,47.8,95.8,48.3,49.75,131.4,0.0,4.95,0.0,26.0,0.0,15.0,0.0,7.95,15.0,15.9,7.5,0.0,34.71,9.92,74.62,48.75,32.38,3.29,47.5,119.5,139.42,37.29,39.83,79.83,40.25,41.46,109.5,0.0,4.12,0.0,21.67,0.0,12.5,0.0,6.62,12.5,13.25,6.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,7,3,0,0,124.0
2022-07-25,2022,15.2,74.77759999999999,20.8,84.9,1.1626644971812392,-0.0548035453341808,-0.445951730294544,0.3403177801224737,3.0,9.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,6.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,17.85,53.55,19.9,0.0,12.95,3.95,28.5,11.95,11.95,26.85,23.9,0.0,20.7,39.8,21.9,17.9,0.0,7.95,19.5,0.0,0.0,0.0,31.8,7.5,15.9,0.0,0.0,14.88,44.62,16.58,0.0,10.79,3.29,23.75,9.96,9.96,22.38,19.92,0.0,17.25,33.17,18.25,14.92,0.0,6.62,16.25,0.0,0.0,0.0,26.5,6.25,13.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,7,3,0,0,53.0
2022-07-26,2022,13.3,0.7111999999999999,20.5,71.4,0.7654098148167574,-0.6174314631818669,-0.4774357499381628,-1.393555829507353,1.0,2.0,3.0,8.0,3.0,0.0,3.0,6.0,2.0,4.0,5.0,1.0,8.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,5.95,11.9,29.85,52.0,38.85,0.0,28.5,71.7,23.9,35.8,59.75,23.95,27.6,39.8,21.9,8.95,0.0,7.95,13.0,0.0,15.0,0.0,7.95,2.5,15.9,15.0,0.0,4.96,9.92,24.88,43.33,32.38,0.0,23.75,59.75,19.92,29.83,49.79,19.96,23.0,33.17,18.25,7.46,0.0,6.62,10.83,0.0,12.5,0.0,6.62,2.08,13.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,7,3,0,0,64.0
2022-07-27,2022,12.9,0.0,12.2,74.0,0.6817772501084454,-0.6228339260418585,-1.3484936267449463,-1.0596246158008684,6.0,3.0,2.0,4.0,3.0,0.0,8.0,10.0,10.0,9.0,6.0,0.0,10.0,2.0,3.0,4.0,3.0,2.0,4.0,0.0,3.0,6.0,2.0,2.0,2.0,1.0,0.0,35.7,17.85,19.9,26.0,38.85,0.0,76.0,119.5,119.5,80.55,71.7,0.0,34.5,19.9,32.85,35.8,14.85,15.9,26.0,0.0,22.5,47.7,15.9,5.0,15.9,7.5,0.0,29.75,14.88,16.58,21.67,32.38,0.0,63.33,99.58,99.58,67.12,59.75,0.0,28.75,16.58,27.38,29.83,12.38,13.25,21.67,0.0,18.75,39.75,13.25,4.17,13.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,7,3,0,0,105.0
2022-07-28,2022,13.8,27.9654,13.9,82.7,0.8699505207021475,-0.410401368582907,-1.170084182097774,0.057760599293909,3.0,5.0,8.0,2.0,1.0,0.0,6.0,5.0,7.0,4.0,2.0,1.0,10.0,2.0,9.0,1.0,0.0,0.0,14.0,0.0,2.0,2.0,3.0,6.0,0.0,1.0,0.0,17.85,29.75,79.6,13.0,12.95,0.0,57.0,59.75,83.65,35.8,23.9,23.95,34.5,19.9,98.55,8.95,0.0,0.0,91.0,0.0,15.0,15.9,23.85,15.0,0.0,7.5,0.0,14.88,24.79,66.33,10.83,10.79,0.0,47.5,49.79,69.71,29.83,19.92,19.96,28.75,16.58,82.12,7.46,0.0,0.0,75.83,0.0,12.5,13.25,19.88,12.5,0.0,6.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,7,3,0,0,94.0
2022-07-29,2022,16.2,7.238999999999999,21.0,75.2,1.3717459089520194,-0.5678445719312307,-0.424962383865465,-0.9055025171671056,6.0,5.0,7.0,11.0,2.0,1.0,10.0,11.0,12.0,13.0,2.0,3.0,17.0,5.0,8.0,3.0,2.0,0.0,10.0,1.0,1.0,6.0,5.0,10.0,0.0,1.0,0.0,35.7,29.75,69.65,68.25,25.9,3.95,95.0,131.45,143.4,111.88,23.9,71.85,56.93,49.75,87.6,26.85,9.9,0.0,65.0,8.5,7.5,47.7,39.75,25.0,0.0,7.5,0.0,29.75,24.79,58.04,56.88,21.58,3.29,79.17,109.54,119.5,93.23,19.92,59.88,47.44,41.46,73.0,22.38,8.25,0.0,54.17,7.08,6.25,39.75,33.12,20.83,0.0,6.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,3,0,0,152.0
2022-07-30,2022,16.3,80.08619999999999,25.5,86.1,1.3926540501290976,-0.0144780189863872,0.0472979107888152,0.4944398787562346,22.0,6.0,9.0,13.0,6.0,0.0,13.0,11.0,8.0,8.0,8.0,1.0,17.0,5.0,8.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,4.0,11.0,4.0,2.0,0.0,130.9,35.7,89.55,84.5,77.7,0.0,123.5,131.45,95.6,71.6,95.6,23.95,58.65,49.75,87.6,17.9,4.95,23.85,39.0,0.0,0.0,0.0,31.8,27.5,31.8,15.0,0.0,109.08,29.75,74.62,70.42,64.75,0.0,102.92,109.54,79.67,59.67,79.67,19.96,48.88,41.46,73.0,14.92,4.12,19.88,32.5,0.0,0.0,0.0,26.5,22.92,26.5,12.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,7,3,0,0,168.0
2022-07-31,2022,13.8,2.5908,16.1,81.4,0.8699505207021475,-0.603153525623318,-0.9392013713779034,-0.1092050075593331,9.0,8.0,4.0,11.0,2.0,0.0,5.0,9.0,10.0,6.0,1.0,4.0,8.0,9.0,4.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,53.55,47.6,39.8,71.5,25.9,0.0,47.5,107.55,119.5,53.7,11.95,95.8,27.6,89.55,43.8,17.9,4.95,7.95,26.0,17.0,0.0,0.0,15.9,7.5,15.9,0.0,0.0,44.62,39.67,33.17,59.58,21.58,0.0,39.58,89.62,99.58,44.75,9.96,79.83,23.0,74.62,36.5,14.92,4.12,6.62,21.67,14.17,0.0,0.0,13.25,6.25,13.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,7,3,0,0,107.0
2022-08-01,2022,13.1,114.80799999999998,20.9,81.3,0.7235935324626012,0.2492779356424834,-0.4354570570800047,-0.1220485157788144,4.0,7.0,3.0,3.0,3.0,1.0,5.0,4.0,3.0,1.0,2.0,1.0,4.0,4.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,23.8,41.65,29.85,19.5,38.85,3.95,47.5,47.8,35.85,8.95,23.9,23.95,13.8,39.8,43.8,0.0,4.95,0.0,26.0,0.0,0.0,7.95,0.0,7.5,31.8,7.5,0.0,19.83,34.71,24.88,16.25,32.38,3.29,39.58,39.83,29.88,7.46,19.92,19.96,11.5,33.17,36.5,0.0,4.12,0.0,21.67,0.0,0.0,6.62,0.0,6.25,26.5,6.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3,0,0,63.0
2022-08-02,2022,18.0,34.874199999999995,36.6,84.8,1.7480924501394235,-0.3579203008001325,1.2122066376027067,0.3274742719029924,6.0,5.0,1.0,3.0,2.0,0.0,1.0,5.0,3.0,7.0,1.0,0.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,35.7,29.75,9.95,19.5,25.9,0.0,9.5,59.75,35.85,62.65,11.95,0.0,20.7,19.9,21.9,8.95,4.95,7.95,6.5,0.0,15.0,7.95,15.9,0.0,15.9,0.0,0.0,29.75,24.79,8.29,16.25,21.58,0.0,7.92,49.79,29.88,52.21,9.96,0.0,17.25,16.58,18.25,7.46,4.12,6.62,5.42,0.0,12.5,6.62,13.25,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,8,3,0,0,55.0
2022-08-03,2022,14.7,41.7576,28.1,84.0,1.0581237912958492,-0.3056321781195005,0.320159414366844,0.2247262061471512,7.0,7.0,5.0,5.0,2.0,0.0,3.0,6.0,5.0,1.0,3.0,1.0,11.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,41.65,41.65,49.75,32.5,25.9,0.0,28.5,71.7,59.75,8.95,35.85,23.95,37.95,9.95,54.75,8.95,4.95,0.0,13.0,0.0,7.5,0.0,23.85,5.0,0.0,7.5,0.0,34.71,34.71,41.46,27.08,21.58,0.0,23.75,59.75,49.79,7.46,29.88,19.96,31.62,8.29,45.62,7.46,4.12,0.0,10.83,0.0,6.25,0.0,19.88,4.17,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,8,3,0,0,73.0
2022-08-04,2022,13.1,21.7678,30.0,74.6,0.7235935324626012,-0.4574799735056901,0.5195582054430955,-0.982563566483988,8.0,11.0,6.0,8.0,3.0,0.0,6.0,12.0,2.0,6.0,5.0,0.0,23.0,4.0,7.0,1.0,0.0,1.0,12.0,0.0,4.0,1.0,3.0,4.0,0.0,1.0,0.0,47.6,65.45,59.7,52.0,38.85,0.0,57.0,143.4,23.9,53.7,59.75,0.0,79.35,39.8,76.65,8.95,0.0,7.95,78.0,0.0,30.0,7.95,23.85,10.0,0.0,7.5,0.0,39.67,54.54,49.75,43.33,32.38,0.0,47.5,119.5,19.92,44.75,49.79,0.0,66.12,33.17,63.88,7.46,0.0,6.62,65.0,0.0,25.0,6.62,19.88,8.33,0.0,6.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,8,3,0,0,128.0
2022-08-05,2022,11.9,7.5692,21.8,75.7,0.4726958383376652,-0.5653362856033776,-0.3410049981491484,-0.8412849760697048,7.0,9.0,6.0,10.0,2.0,0.0,7.0,15.0,8.0,6.0,3.0,1.0,10.0,1.0,5.0,1.0,2.0,0.0,8.0,1.0,2.0,3.0,3.0,7.0,3.0,2.0,1.0,40.16,53.55,59.7,65.0,25.9,0.0,66.5,179.25,95.6,53.7,35.85,23.95,34.5,9.95,54.75,8.95,9.9,0.0,52.0,8.5,15.0,23.85,23.85,17.5,23.85,15.0,6.95,33.47,44.62,49.75,54.17,21.58,0.0,55.42,149.38,79.67,44.75,29.88,19.96,28.75,8.29,45.62,7.46,8.25,0.0,43.33,7.08,12.5,19.88,19.88,14.58,19.88,12.5,5.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3,0,0,123.0
2022-08-06,2022,13.7,10.4394,31.1,78.8,0.8490423795250691,-0.5435334890612691,0.6349996108030309,-0.4431362212658193,11.0,7.0,6.0,15.0,2.0,0.0,11.0,14.0,7.0,8.0,7.0,4.0,17.0,9.0,9.0,2.0,0.0,1.0,2.0,1.0,0.0,6.0,6.0,3.0,5.0,1.0,0.0,65.45,41.65,59.7,94.25,25.9,0.0,104.5,167.3,83.65,71.6,83.65,95.8,55.2,89.55,98.55,17.9,0.0,7.95,13.0,8.5,0.0,47.7,47.7,7.5,39.75,7.5,0.0,54.54,34.71,49.75,78.54,21.58,0.0,87.08,139.42,69.71,59.67,69.71,79.83,46.0,74.62,82.12,14.92,0.0,6.62,10.83,7.08,0.0,39.75,39.75,6.25,33.12,6.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,8,3,0,0,154.0
2022-08-07,2022,15.0,3.1496,32.4,85.2,1.1208482148270833,-0.5989087333761818,0.7714303625920449,0.3788483047809139,5.0,1.0,5.0,4.0,2.0,0.0,2.0,8.0,10.0,5.0,1.0,1.0,15.0,1.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,5.0,2.0,0.0,1.0,1.0,29.75,5.95,49.75,26.0,25.9,0.0,19.0,95.6,119.5,44.75,11.95,23.95,51.75,9.95,76.65,8.95,9.9,7.95,13.0,34.0,15.0,7.95,39.75,5.0,0.0,7.5,6.95,24.79,4.96,41.46,21.67,21.58,0.0,15.83,79.67,99.58,37.29,9.96,19.96,43.12,8.29,63.88,7.46,8.25,6.62,10.83,28.33,12.5,6.62,33.12,4.17,0.0,6.25,5.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,8,3,0,0,89.0
2022-08-08,2022,15.8,0.0,20.1,78.0,1.2881133442437076,-0.6228339260418585,-0.5194144427963209,-0.5458842870216606,5.0,8.0,5.0,9.0,1.0,0.0,7.0,6.0,8.0,7.0,3.0,0.0,9.0,5.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,29.75,45.22,49.75,58.5,12.95,0.0,66.5,71.7,95.6,62.65,35.85,0.0,31.05,49.75,10.95,14.32,9.9,7.95,19.5,0.0,7.5,15.9,15.9,0.0,0.0,7.5,0.0,24.79,37.68,41.46,48.75,10.79,0.0,55.42,59.75,79.67,52.21,29.88,0.0,25.88,41.46,9.12,11.93,8.25,6.62,16.25,0.0,6.25,13.25,13.25,0.0,0.0,6.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3,0,0,88.0
2022-08-09,2022,17.8,0.2285999999999999,22.3,73.3,1.7062761677852678,-0.6210974201225755,-0.2885316320764506,-1.14952917333723,13.0,4.0,12.0,8.0,6.0,0.0,7.0,6.0,10.0,13.0,3.0,2.0,11.0,5.0,8.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,2.0,6.0,5.0,3.0,0.0,77.35,23.8,119.4,52.0,77.7,0.0,66.5,71.7,119.5,116.35,35.85,47.9,37.95,49.75,87.6,0.0,9.9,0.0,26.0,0.0,7.5,23.85,15.9,15.0,39.75,22.5,0.0,64.46,19.83,99.5,43.33,64.75,0.0,55.42,59.75,99.58,96.96,29.88,39.92,31.62,41.46,73.0,0.0,8.25,0.0,21.67,0.0,6.25,19.88,13.25,12.5,33.12,18.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,8,3,0,0,134.0
2022-08-10,2022,17.4,0.0,22.0,71.1,1.622643603076955,-0.6228339260418585,-0.3200156517200693,-1.4320863541657949,3.0,4.0,0.0,14.0,2.0,1.0,8.0,11.0,5.0,14.0,2.0,0.0,15.0,5.0,9.0,1.0,3.0,0.0,5.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,17.85,23.8,0.0,91.0,25.9,3.95,76.0,131.45,59.75,125.3,23.9,0.0,51.75,49.75,98.55,8.95,14.85,0.0,32.5,0.0,7.5,0.0,15.9,5.0,7.95,0.0,6.95,14.88,19.83,0.0,75.83,21.58,3.29,63.33,109.54,49.79,104.42,19.92,0.0,43.12,41.46,82.12,7.46,12.38,0.0,27.08,0.0,6.25,0.0,13.25,4.17,6.62,0.0,5.79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,8,3,0,0,109.0
2022-08-11,2022,17.7,0.0,20.3,66.3,1.6853680266081894,-0.6228339260418585,-0.4984250963672418,-2.048574748700844,8.0,6.0,6.0,14.0,4.0,0.0,7.0,10.0,4.0,12.0,3.0,0.0,8.0,2.0,9.0,2.0,1.0,0.0,6.0,1.0,1.0,1.0,3.0,14.0,3.0,3.0,1.0,47.6,35.7,59.7,91.0,51.8,0.0,66.5,119.5,47.8,107.4,35.85,0.0,27.6,19.9,98.55,17.9,4.95,0.0,39.0,8.5,7.5,7.95,23.85,35.0,23.85,22.5,6.95,39.67,29.75,49.75,75.83,43.17,0.0,55.42,99.58,39.83,89.5,29.88,0.0,23.0,16.58,82.12,14.92,4.12,0.0,32.5,7.08,6.25,6.62,19.88,29.17,19.88,18.75,5.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,8,3,0,0,129.0
